LM_ID	COMMON_NAME	Adduct	CATEGORY	MAIN_CLASS	SUB_CLASS	EXACT_MASS	FORMULA	PUBCHEM_SID	PUBCHEM_CID	INCHI_KEY	KEGG_ID	HMDBID	CHEBI_ID	LIPIDAT_ID	LIPIDBANK_ID
XXX_LMGL02010423	DG(14:8(9Z)/22:11(7Z,10Z,13Z,16Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	614.491026	C39H66O5	135638182	53477995	PVIFENQCGOXOHK-ADJKREHHSA-N						
XXX_LMGL02010424	DG(14:8(9Z)/22:12(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	612.475376	C39H64O5	135638183	53477997	QSZQNXRKRGRBGH-ABHQEDCTSA-N						
XXX_LMGL02010425	DG(14:8(9Z)/22:13(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	610.459726	C39H62O5	135638184	53477998	LKMPWHWTIZCBBZ-QOFYDNJOSA-N						
XXX_LMGL02010310	DG(15:7/0:0/15:7) (d5)	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	545.506251	C33H59D5O5	14711162	9543975	HZEBMMLXOCVJNI-CHBAEHORSA-N						
XXX_LMGL02010326	DG(15:7/15:7/0:0)	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	540.475376	C33H64O5	135638085	18642216	FWYXULJVROPNGE-HKBQPEDESA-N						
XXX_LMGL02010426	DG(15:7/16:7/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	554.491026	C34H66O5	135638185	14275229	PENDWALPEZESAS-YTTGMZPUSA-N						
XXX_LMGL02010427	DG(15:7/16:8(9Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	552.475376	C34H64O5	135638186	53478003	IHIWKNWPECHDKE-UFDIJAIZSA-N						
XXX_LMGL02010428	DG(15:7/17:7/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	568.506676	C35H68O5	135638187	56936359	RDWXBJISQSMHCQ-XIFFEERXSA-N						
XXX_LMGL02010429	DG(15:7/17:8(9Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	566.491026	C35H66O5	135638188	56936360	PDIJTJKTFJOZLO-VMSKIPQCSA-N						
XXX_LMGL02010430	DG(15:7/17:9(9Z,12Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	564.475376	C35H64O5	135638189	56936361	OKQVLYAHOWEMGJ-KZNREHGGSA-N						
XXX_LMGL02010431	DG(15:7/18:7/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	582.522326	C36H70O5	135638190	14275365	LEZKFBVFTOZLID-UMSFTDKQSA-N						
XXX_LMGL02010432	DG(15:7/18:8(9Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	580.506676	C36H68O5	135638191	14275367	GWAPRYUVSHVZHN-PDGPHRJUSA-N						
XXX_LMGL02010433	DG(15:7/18:9(9Z,12Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	578.491026	C36H66O5	135638192	14275369	ALJOQAHFNXMDAB-DLUHYBPJSA-N						
XXX_LMGL02010434	DG(15:7/18:10(9Z,12Z,15Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	576.475376	C36H64O5	135638193	14275371	UARHXHPRJDJCKE-QECOYPFHSA-N						
XXX_LMGL02010435	DG(15:7/19:7/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	596.537976	C37H72O5	135638194	56936362	DFGHVHCQWFECOB-DHUJRADRSA-N						
XXX_LMGL02010436	DG(15:7/20:7/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	610.553626	C38H74O5	135638195	53478007	FDYQQDJLOXIANP-BHVANESWSA-N						
XXX_LMGL02010437	DG(15:7/20:8(11Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	608.537976	C38H72O5	135638196	53478008	DICYCLUXEYFAQX-ORMHLZIJSA-N						
XXX_LMGL02010438	DG(15:7/20:9(11Z,14Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	606.522326	C38H70O5	135638197	53478009	MNZKISJSRMZONY-LCEPSDQBSA-N						
XXX_LMGL02010439	DG(15:7/20:10(8Z,11Z,14Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	604.506676	C38H68O5	135638198	53478011	ARFQXCQTHNSADT-MYEHOGAASA-N						
XXX_LMGL02010440	DG(15:7/20:11(5Z,8Z,11Z,14Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	602.491026	C38H66O5	135638199	53478012	ATYAOFUCOSYTLI-QKTVEPRCSA-N						
XXX_LMGL02010441	DG(15:7/20:12(5Z,8Z,11Z,14Z,17Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	600.475376	C38H64O5	135638200	53478014	NTJHKGFUSIEKLS-BYGFOQLFSA-N						
XXX_LMGL02010442	DG(15:7/21:7/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	624.569276	C39H76O5	135638201	56936363	GQBVISNHPRSMRP-QNGWXLTQSA-N						
XXX_LMGL02010443	DG(15:7/22:7/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	638.584926	C40H78O5	135638202	53478015	ZHQQEOYWUADEOU-LHEWISCISA-N						
XXX_LMGL02010444	DG(15:7/22:8(11Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	636.569276	C40H76O5	135638203	56936364	UXIUABNDZLQLKY-PEHMJQSHSA-N						
XXX_LMGL02010445	DG(15:7/22:9(13Z,16Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	634.553626	C40H74O5	135638204	53478017	VNZQIXITBBOTIX-OCTDRQCNSA-N						
XXX_LMGL02010446	DG(15:7/22:10(10Z,13Z,16Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	632.537976	C40H72O5	135638205	56936365	DBNHEKFQZCKRIR-OXDHEUOYSA-N						
XXX_LMGL02010447	DG(15:7/22:11(7Z,10Z,13Z,16Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	630.522326	C40H70O5	135638206	53478018	DWRAYHLBWPXNEO-WEDIAHCFSA-N						
XXX_LMGL02010448	DG(15:7/22:12(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	628.506676	C40H68O5	135638207	53478020	TYMUDZIUTKWIND-GVHKSUQMSA-N						
XXX_LMGL02010449	DG(15:7/22:13(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	626.491026	C40H66O5	135638208	53478021	HQNQQCVYQNJKCH-WWJJBLDJSA-N						
XXX_LMGL02010327	DG(15:8(9Z)/15:8(9Z)/0:0)	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	536.444076	C33H60O5	135638086	56936299	UOOHRICXHJJDKQ-IETDKGQZSA-N						
XXX_LMGL02010450	DG(15:8(9Z)/16:7/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	552.475376	C34H64O5	135638209	56936366	DEDFNPXEUPVIKT-CJWYOXKDSA-N						
XXX_LMGL02010451	DG(15:8(9Z)/16:8(9Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	550.459726	C34H62O5	135638210	56936367	VVAPYZRKXVMHCS-YATGJRGOSA-N						
XXX_LMGL02010452	DG(15:8(9Z)/17:7/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	566.491026	C35H66O5	135638211	56936368	AQYSJJUZJLWGJU-OXXYCZHYSA-N						
XXX_LMGL02010453	DG(15:8(9Z)/17:8(9Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	564.475376	C35H64O5	135638212	56936369	STRPVFTYEKFVSQ-WIENOIJLSA-N						
XXX_LMGL02010454	DG(15:8(9Z)/17:9(9Z,12Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	562.459726	C35H62O5	135638213	56936370	GDLCCMWLZIEWDC-BDUDPHIHSA-N						
XXX_LMGL02010455	DG(15:8(9Z)/18:7/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	580.506676	C36H68O5	135638214	56936371	SSHFVOVULNFJIF-AJJPQUBISA-N						
XXX_LMGL02010456	DG(15:8(9Z)/18:8(9Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	578.491026	C36H66O5	135638215	56936372	OALWFBDEUFFROY-KBMTVBSSSA-N						
XXX_LMGL02010457	DG(15:8(9Z)/18:9(9Z,12Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	576.475376	C36H64O5	135638216	56936373	KCOBTXSVSYXJSZ-NVQRDHJMSA-N						
XXX_LMGL02010458	DG(15:8(9Z)/18:10(9Z,12Z,15Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	574.459726	C36H62O5	135638217	56936374	XXWMFMSFEDQPDK-UIWGRZGKSA-N						
XXX_LMGL02010459	DG(15:8(9Z)/19:7/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	594.522326	C37H70O5	135638218	56936375	XVGXJTLDXCVHHM-DMMVALDXSA-N						
XXX_LMGL02010460	DG(15:8(9Z)/20:7/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	608.537976	C38H72O5	135638219	56936376	QBSMZICHCUBGAS-JVRLFSLESA-N						
XXX_LMGL02010461	DG(15:8(9Z)/20:8(11Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	606.522326	C38H70O5	135638220	56936377	NCQJZULZHYGQQI-HCOMIONDSA-N						
XXX_LMGL02010462	DG(15:8(9Z)/20:9(11Z,14Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	604.506676	C38H68O5	135638221	56936378	IVAJYRMRUYAFCX-XVZLUOOLSA-N						
XXX_LMGL02010463	DG(15:8(9Z)/20:10(8Z,11Z,14Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	602.491026	C38H66O5	135638222	56936379	HOAVZEKGCVUULJ-URMCALHPSA-N						
XXX_LMGL02010464	DG(15:8(9Z)/20:11(5Z,8Z,11Z,14Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	600.475376	C38H64O5	135638223	56936380	XUUIRLLRMPOQJD-IHVNYZEVSA-N						
XXX_LMGL02010465	DG(15:8(9Z)/20:12(5Z,8Z,11Z,14Z,17Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	598.459726	C38H62O5	135638224	56936381	MJZAXZJJCOFSJQ-QYDQUYFFSA-N						
XXX_LMGL02010466	DG(15:8(9Z)/21:7/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	622.553626	C39H74O5	135638225	56936382	ZEDGPAZLYVBKMG-JJPOJXSESA-N						
XXX_LMGL02010467	DG(15:8(9Z)/22:7/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	636.569276	C40H76O5	135638226	56936383	CPUOCWFKFULZRA-KFULNLPKSA-N						
XXX_LMGL02010468	DG(15:8(9Z)/22:8(11Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	634.553626	C40H74O5	135638227	56936384	YDGQOQYMIFSMPU-NCDXZZEKSA-N						
XXX_LMGL02010469	DG(15:8(9Z)/22:9(13Z,16Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	632.537976	C40H72O5	135638228	56936385	UPGCCVLJHZGTQN-ADAPIJCVSA-N						
XXX_LMGL02010470	DG(15:8(9Z)/22:10(10Z,13Z,16Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	630.522326	C40H70O5	135638229	56936386	OSGBLTPOKRPTNO-RFEFMBDBSA-N						
XXX_LMGL02010471	DG(15:8(9Z)/22:11(7Z,10Z,13Z,16Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	628.506676	C40H68O5	135638230	56936387	QNZZKYUJODTOHL-ZSMDUVDESA-N						
XXX_LMGL02010472	DG(15:8(9Z)/22:12(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	626.491026	C40H66O5	135638231	56936388	YYUICXUSUWQVDD-WIOSTYBASA-N						
XXX_LMGL02010473	DG(15:8(9Z)/22:13(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	624.475376	C40H64O5	135638232	56936389	PBTFNQHSIYCLII-WDTXVJSOSA-N						
XXX_LMGL02010311	DG(16:7/0:0/16:7) (d5)	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	573.537551	C35H63D5O5	14711163	9543976	GFAZGHREJPXDMH-YYRBTATQSA-N						
XXX_LMGL02010009	DG(16:7/16:7/0:0)	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	568.506676	C35H68O5	4266239	644078	JEJLGIQLPYYGEE-XIFFEERXSA-N		HMDB07098				
XXX_LMGL02010001	DG(16:7/16:7/0:0)[rac]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	568.506676	C35H68O5	4266231	99931	JEJLGIQLPYYGEE-UHFFFAOYSA-N		HMDB07098				
XXX_LMGL02010010	DG(16:7/16:8(9Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	566.491026	C35H66O5	14710862	9543678	ADLOEVQMJKYKSR-YAIMUBSCSA-N		HMDB07099				
XXX_LMGL02010012	DG(16:7/17:7/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	582.522326	C36H70O5	14710864	9543680	WXGMZWZWWLFHHY-UMSFTDKQSA-N						
XXX_LMGL02010014	DG(16:7/17:8(9Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	580.506676	C36H68O5	14710866	9543682	CNVMYUWURZZCCS-MKNTUCMDSA-N						
XXX_LMGL02010017	DG(16:7/17:9(9Z,12Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	578.491026	C36H66O5	14710869	9543685	IVLNXZJTWARNML-AYOYKULDSA-N						
XXX_LMGL02010020	DG(16:7/18:7/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	596.537976	C37H72O5	14710872	9543688	ONCLVQFEAFTXMN-DHUJRADRSA-N		HMDB07100				
XXX_LMGL02010307	DG(16:7/18:8(11Z)/0:0)	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	594.522326	C37H70O5	14711159	9543972	IIEPDWHEGOSXLD-NMYQGLQJSA-N		HMDB07101				
XXX_LMGL02010006	DG(16:7/18:8(9Z)/0:0)	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	594.522326	C37H70O5	4266236	5282283	YEJYLHKQOBOSCP-OZKTZCCCSA-N		HMDB07102				
XXX_LMGL02010027	DG(16:7/18:9(9Z,12Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	592.506676	C37H68O5	14710879	9543695	SVXWJFFKLMLOHO-YAIZGCQRSA-N		HMDB07103				
XXX_LMGL02010032	DG(16:7/18:10(9Z,12Z,15Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	590.491026	C37H66O5	14710884	9543700	UHPKYXAUVQOHQL-DSZXWZEOSA-N		HMDB07105				
XXX_LMGL02010036	DG(16:7/19:7/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	610.553626	C38H74O5	14710888	9543704	TVBYXINKQLMIOR-BHVANESWSA-N						
XXX_LMGL02010042	DG(16:7/20:7/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	624.569276	C39H76O5	14710894	9543710	RZKCYEISOFRALJ-QNGWXLTQSA-N		HMDB07107				
XXX_LMGL02010048	DG(16:7/20:8(11Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	622.553626	C39H74O5	14710900	9543715	WLZSVJONADRHKP-OKTLSVAYSA-N		HMDB07108				
XXX_LMGL02010055	DG(16:7/20:9(11Z,14Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	620.537976	C39H72O5	14710907	9543721	MVAYIPZWUCBXOE-PKQDJGPXSA-N		HMDB07109				
XXX_LMGL02010062	DG(16:7/20:10(8Z,11Z,14Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	618.522326	C39H70O5	14710914	9543728	XYIQDUUJTXPBFG-JKUSIIDJSA-N		HMDB07111				
XXX_LMGL02010070	DG(16:7/20:11(5Z,8Z,11Z,14Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	616.506676	C39H68O5	14710922	9543736	YJEMDFYSDGNQNM-NDUZERMISA-N		HMDB07112				
XXX_LMGL02010078	DG(16:7/20:12(5Z,8Z,11Z,14Z,17Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	614.491026	C39H66O5	14710930	9543744	WLYFADQAJKNNQG-DEWGQWFUSA-N		HMDB07114				
XXX_LMGL02010087	DG(16:7/21:7/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	638.584926	C40H78O5	14710939	9543753	LNOCPOZKFMJKJK-LHEWISCISA-N						
XXX_LMGL02010096	DG(16:7/22:7/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	652.600576	C41H80O5	14710948	9543762	JAJNYVORAKCQCM-KDXMTYKHSA-N		HMDB07115				
XXX_LMGL02010106	DG(16:7/22:8(13Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	650.584926	C41H78O5	14710958	9543772	AQKZYWKDVXMSNP-VAINBGCVSA-N		HMDB07116				
XXX_LMGL02010127	DG(16:7/22:9(13Z,16Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	648.569276	C41H76O5	14710979	9543792	ZJCSFJOHCINPOJ-QIXAIMDBSA-N		HMDB07117				
XXX_LMGL02010116	DG(16:7/22:10(10Z,13Z,16Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	646.553626	C41H74O5	14710968	9543781	YQKYXALQDXEEFN-LALGOGOKSA-N						
XXX_LMGL02010138	DG(16:7/22:11(7Z,10Z,13Z,16Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	644.537976	C41H72O5	14710990	9543803	OJVQSHJQMGRSFT-GPQLOSGLSA-N		HMDB07118				
XXX_LMGL02010150	DG(16:7/22:12(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	642.522326	C41H70O5	14711002	9543815	VLJIZFHHJAQUNJ-ACPSSCCYSA-N		HMDB07120				
XXX_LMGL02010162	DG(16:7/22:13(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	640.506676	C41H68O5	14711014	9543827	BXVYQJJBMVVALQ-VVSMSMGFSA-N		HMDB07121				
XXX_LMGL02010317	DG(16:8(9Z)/0:0/16:8(9Z)) (d5)	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	569.506251	C35H59D5O5	14711169	9543982	UUCZIVACHUFMPO-SFPQDCRISA-N						
XXX_LMGL02010011	DG(16:8(9Z)/16:8(9Z)/0:0)	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	564.475376	C35H64O5	14710863	9543679	HSQHRRHRYJNSOC-DWCRPSDDSA-N		HMDB07128				
XXX_LMGL02010013	DG(16:8(9Z)/17:7/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	580.506676	C36H68O5	14710865	9543681	RCRXXXXIDYOQSK-KAXNKQQTSA-N						
XXX_LMGL02010016	DG(16:8(9Z)/17:8(9Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	578.491026	C36H66O5	14710868	9543684	OYJYEQOXOMXSAZ-FNUVZSCJSA-N						
XXX_LMGL02010019	DG(16:8(9Z)/17:9(9Z,12Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	576.475376	C36H64O5	14710871	9543687	QRWYRQDTDGUNRG-ABCZUFMESA-N						
XXX_LMGL02010023	DG(16:8(9Z)/18:7/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	594.522326	C37H70O5	14710875	9543691	SPBROLJVHYTNGF-BSNNDZOISA-N		HMDB07129				
XXX_LMGL02010026	DG(16:8(9Z)/18:8(9Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	592.506676	C37H68O5	14710878	9543694	FWWLDEIJAPIBES-DATDAJMQSA-N		HMDB07131				
XXX_LMGL02010031	DG(16:8(9Z)/18:9(9Z,12Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	590.491026	C37H66O5	14710883	9543699	BHGPPCIWDXQOMA-IXDOJJAKSA-N		HMDB07132				
XXX_LMGL02010035	DG(16:8(9Z)/18:10(9Z,12Z,15Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	588.475376	C37H64O5	14710887	9543703	UUPFPLJLQPYEKS-BTMLKTQRSA-N		HMDB07134				
XXX_LMGL02010041	DG(16:8(9Z)/19:7/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	608.537976	C38H72O5	14710893	9543709	YYDPDEKSBPUJPE-MHQXOEDOSA-N						
XXX_LMGL02010047	DG(16:8(9Z)/20:7/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	622.553626	C39H74O5	14710899	9543714	CJEAOBNZIRDIRB-KDKAWYBRSA-N		HMDB07136				
XXX_LMGL02010054	DG(16:8(9Z)/20:8(11Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	620.537976	C39H72O5	14710906	9543720	FBCDXXQBGHZSLI-JSTCSLLMSA-N		HMDB07137				
XXX_LMGL02010061	DG(16:8(9Z)/20:9(11Z,14Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	618.522326	C39H70O5	14710913	9543727	WPAJXHHVSWVZKN-YCGDJTGESA-N		HMDB07138				
XXX_LMGL02010069	DG(16:8(9Z)/20:10(8Z,11Z,14Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	616.506676	C39H68O5	14710921	9543735	NYQKJGFMVCFYDN-AMOZTXBCSA-N		HMDB07140				
XXX_LMGL02010077	DG(16:8(9Z)/20:11(5Z,8Z,11Z,14Z)/0:0)[iso2]	[M+NH4]+	Glycerolipids [GL]	Diradylglycerols [GL02]	Diacylglycerols [GL0201]	614.491026	C39H66O5	14710929	9543743	IVRNQYIPGILFPZ-SEKRGLSRSA-N		HMDB07141				
